product_id;product_name;price;category_name;department_name;created_at;updated_at
263;Nike Women's Legend V-Neck T-Shirt;25;Boxing & MMA;Footwear;01/01/2025;01/01/2025
264;Nike Dri-FIT Crew Sock 6 Pack;22;Boxing & MMA;Footwear;01/01/2025;01/01/2025
265;Elevation Training Mask 2.0;79.99;Electronics;Footwear;01/01/2025;01/01/2025
266;Under Armour Men's Ignite Camo II Slide;34.99;Electronics;Footwear;01/01/2025;01/01/2025
267;Nike Men's Comfort 2 Slide;44.99;Electronics;Footwear;01/01/2025;01/01/2025
268;Everlast PowerCore 2 Station Stand and Bag Ki;199.99;Electronics;Footwear;01/01/2025;01/01/2025
269;Under Armour Men's Ignite III Slide;34.99;Electronics;Footwear;01/01/2025;01/01/2025
270;Nike Men's Comfort 2 Slide;44.99;Electronics;Footwear;01/01/2025;01/01/2025
271;Under Armour Kids' Ignite III Slide;27.99;Electronics;Footwear;01/01/2025;01/01/2025
272;Under Armour Women's Ignite VI Slide;31.99;Electronics;Footwear;01/01/2025;01/01/2025
273;Under Armour Kids' Mercenary Slide;27.99;Electronics;Footwear;01/01/2025;01/01/2025
274;Nike Men's Benassi Swoosh Slide;21.99;Electronics;Footwear;01/01/2025;01/01/2025
275;Under Armour Girls' UA Ignite VI Slide;27.99;Electronics;Footwear;01/01/2025;01/01/2025
276;Under Armour Women's Ignite Slide;31.99;Electronics;Footwear;01/01/2025;01/01/2025
277;Under Armour Women's Ignite VI Camo Slide;34.99;Electronics;Footwear;01/01/2025;01/01/2025
278;Under Armour Men's Compression EV SL Slide;44.99;Electronics;Footwear;01/01/2025;01/01/2025
279;Nike Men's Air LeBron 3 Elite Slide;69.99;Electronics;Footwear;01/01/2025;01/01/2025
280;Under Armour Hustle Storm Medium Duffle Bag;34.99;Electronics;Footwear;01/01/2025;01/01/2025
281;Fitness Gear Heavy Bag Stand;99.99;Electronics;Footwear;01/01/2025;01/01/2025
282;Under Armour Women's Ignite PIP VI Slide;31.99;Electronics;Footwear;01/01/2025;01/01/2025
283;Under Armour Kids' Mercenary Slide;27.99;Electronics;Footwear;01/01/2025;01/01/2025
284;Under Armour Women's Ignite VI Slide;31.99;Electronics;Footwear;01/01/2025;01/01/2025
285;Under Armour Men's Mercenary Slide;34.99;Electronics;Footwear;01/01/2025;01/01/2025
286;Under Armour Men's Ignite III Slide;34.99;Electronics;Footwear;01/01/2025;01/01/2025
287;Nike Men's Comfort 2 Slide;44.99;Electronics;Footwear;01/01/2025;01/01/2025
288;Nike Men's Air LeBron 3 Elite Slide;69.99;Electronics;Footwear;01/01/2025;01/01/2025
313;Under Armour Women's Seamless Essential Sport;24.99;Training by Sport;Footwear;01/01/2025;01/01/2025
314;Nike Women's Studio Wrap;36.99;Training by Sport;Footwear;01/01/2025;01/01/2025
315;Nike Women's Legend Tight Capris 2.0;60;Training by Sport;Footwear;01/01/2025;01/01/2025
316;Nike Women's Legend Regular Capris 2.0;65;Training by Sport;Footwear;01/01/2025;01/01/2025
317;Nike Women's Printed Studio Wrap;36.99;Training by Sport;Footwear;01/01/2025;01/01/2025
318;Under Armour Women's Seamless Advantage Sport;29.99;Training by Sport;Footwear;01/01/2025;01/01/2025
319;Under Armour Women's HeatGear Sonic Printed C;29.99;Training by Sport;Footwear;01/01/2025;01/01/2025
320;Manduka PRO Yoga Mat;100;Training by Sport;Footwear;01/01/2025;01/01/2025
321;Reebok Women's Fitness Essentials Regular Fit;34;Training by Sport;Footwear;01/01/2025;01/01/2025
322;Nike Women's Studio Wrap Three-Part Pack;81.99;Training by Sport;Footwear;01/01/2025;01/01/2025
323;Under Armour Women's Achieve T-Back Tank Top;24.99;Training by Sport;Footwear;01/01/2025;01/01/2025
324;Reebok Women's Fitness Essential Slim Fit Cap;34;Training by Sport;Footwear;01/01/2025;01/01/2025
325;lucy Women's Hatha Capri Leggings;79;Training by Sport;Footwear;01/01/2025;01/01/2025
326;Mission Enduracool Instant Cooling Towel;14.99;Training by Sport;Footwear;01/01/2025;01/01/2025
327;Reebok Women's Performance Regular Motion Fit;50;Training by Sport;Footwear;01/01/2025;01/01/2025
328;Under Armour Women's Perfect Flowy Tank Top;32.99;Training by Sport;Footwear;01/01/2025;01/01/2025
329;Under Armour Women's Essential Banded Tank To;49.99;Training by Sport;Footwear;01/01/2025;01/01/2025
330;Nike Women's Dri-FIT Cotton Tight Capris;40;Training by Sport;Footwear;01/01/2025;01/01/2025
331;The North Face Women's Be Calm Tank Top;38;Training by Sport;Footwear;01/01/2025;01/01/2025
332;Under Armour Women's Pure Stretch Sheer Cheek;12;Training by Sport;Footwear;01/01/2025;01/01/2025
333;lucy Women's Heart Center Tank Top;55;Training by Sport;Footwear;01/01/2025;01/01/2025
334;Reebok Women's Fitness Essentials Regular Fit;38;Training by Sport;Footwear;01/01/2025;01/01/2025
335;Nike Women's Dri-FIT Cotton Regular-Fit Capri;45;Training by Sport;Footwear;01/01/2025;01/01/2025
336;"Nike Swoosh Headband - 2""";5;Training by Sport;Footwear;01/01/2025;01/01/2025
337;Fitness Gear 300 lb Olympic Weight Set;209.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
338;Nike Men's Fingertrap Max Training Shoe;124.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
339;Elevation Training Mask 2.0;79.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
340;PRIMED 12' x 6' Instant Soccer Goal;149.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
341;Fitness Gear Pro Utility Bench;179.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
342;SKLZ Quickster 12' x 6' Portable Soccer Goal;149.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
343;Teeter Hang Ups NXT-S Inversion Table;299.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
344;Under Armour Men's Ignite Camo II Slide;34.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
345;Fitness Gear Pro Olympic Bench;249.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
346;Fitness Gear Pro Half Rack;349.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
347;adidas Brazuca Final Rio Top Glider Soccer Ba;29.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
348;McDavid HEX Extended Leg Sleeves;29.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
349;Franklin 12' x 6' Competition Steel Soccer Go;119.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
350;Nike Men's Comfort 2 Slide;44.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
351;Jugs Complete Practice Travel Screen;149.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
352;Under Armour Men's Ignite III Slide;34.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
353;Nike Men's Comfort 2 Slide;44.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
354;Nike Men's Fingertrap Max Training Shoe;124.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
355;Nike Men's Free Trainer 5.0 Training Shoe;99.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
356;PRIMED 7' x 5' Soccer Trainer;99.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
357;Under Armour Kids' Ignite III Slide;27.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
358;Reebok Women's Solid Classic Tank Swimsuit;64.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
359;Nike Men's Free TR 5.0 TB Training Shoe;99.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
360;Under Armour Women's Ignite VI Slide;31.99;As Seen on  TV!;Footwear;01/01/2025;01/01/2025
361;Bowflex Uppercut;129.99;Cleats;Apparel;01/01/2025;01/01/2025
362;Perfect Fitness Perfect Ab Strap Pro;29.99;Cleats;Apparel;01/01/2025;01/01/2025
363;Total Gym 1100;199.99;Cleats;Apparel;01/01/2025;01/01/2025
364;Total Gym 1400;299.99;Cleats;Apparel;01/01/2025;01/01/2025
365;Perfect Fitness Perfect Rip Deck;59.99;Cleats;Apparel;01/01/2025;01/01/2025
366;Gazelle Supreme Glider;299.99;Cleats;Apparel;01/01/2025;01/01/2025
367;Gazelle Edge Pro Glider;149.99;Cleats;Apparel;01/01/2025;01/01/2025
368;Pink BOSU Balance Trainer;119.99;Cleats;Apparel;01/01/2025;01/01/2025
369;BOSU Ballast Ball;59.99;Cleats;Apparel;01/01/2025;01/01/2025
370;Kettleglove Unisex Kettleball Gloves;19.99;Cleats;Apparel;01/01/2025;01/01/2025
371;Total Gym 1900;399.99;Cleats;Apparel;01/01/2025;01/01/2025
372;Perfect Ab Carver Pro;39.99;Cleats;Apparel;01/01/2025;01/01/2025
373;Perfect Fitness Multi Gym Pro;39.99;Cleats;Apparel;01/01/2025;01/01/2025
374;Perfect Pushup BASIC;19.99;Cleats;Apparel;01/01/2025;01/01/2025
375;Gold's Gym K10 7-in-1 Body Building Kit;49.99;Cleats;Apparel;01/01/2025;01/01/2025
376;Perfect Pushup V2 Performance;29.99;Cleats;Apparel;01/01/2025;01/01/2025
377;Perfect Pullup Basic;19.99;Cleats;Apparel;01/01/2025;01/01/2025
378;AB Roller Evolution;29.99;Cleats;Apparel;01/01/2025;01/01/2025
379;Perfect Multi-Gym - As Seen on TV!;29.99;Cleats;Apparel;01/01/2025;01/01/2025
380;BOSU Balance Trainer;119.99;Cleats;Apparel;01/01/2025;01/01/2025
381;Under Armour Men's Highlight MC Football Clea;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
382;PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat;189.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
383;Under Armour Men's Renegade D Mid Football Cl;89.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
384;Under Armour Men's Renegade D Mid Football Cl;89.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
385;Jordan Men's VI Retro TD Football Cleat;134.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
386;Nike Men's Vapor Carbon Elite TD Football Cle;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
387;adidas Kids' F5 Messi FG Soccer Cleat;34.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
388;Nike Men's Hypervenom Phantom Premium FG Socc;0;Men's Footwear;Apparel;01/01/2025;01/01/2025
389;Under Armour Men's Highlight MC Football Clea;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
390;Under Armour Men's Highlight MC Alter Ego Fla;139.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
391;Under Armour Men's Renegade D Mid Football Cl;89.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
392;Under Armour Kids' Highlight RM Alter Ego Sup;59.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
393;Under Armour Men's Highlight MC Football Clea;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
394;Nike Men's Fingertrap Max Training Shoe;124.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
395;adidas Kids' F10 Messi TRX FG Soccer Cleat;44.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
396;Under Armour Men's Highlight MC Football Clea;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
397;Under Armour Kids' Highlight RM Football Clea;54.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
398;adidas Men's F10 Messi TRX FG Soccer Cleat;59.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
399;Under Armour Men's Highlight MC Alter Ego Hul;139.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
400;Under Armour Men's Highlight MC Football Clea;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
401;adidas Men's F10 Messi FG Soccer Cleat;59.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
402;Under Armour Men's Highlight MC Alter Ego Cap;139.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
403;Nike Men's CJ Elite 2 TD Football Cleat;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
404;Nike Men's Vapor Carbon Elite TD Football Cle;129.99;Men's Footwear;Apparel;01/01/2025;01/01/2025
405;Under Armour Men's Highlight MC Football Clea;129.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
406;Nike+ Fuelband SE;99;Women's Footwear;Apparel;01/01/2025;01/01/2025
407;PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat;189.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
408;Fitbit Flex Wireless Activity & Sleep Wristba;99.95;Women's Footwear;Apparel;01/01/2025;01/01/2025
409;Under Armour Men's Renegade D Mid Football Cl;89.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
410;Nike Men's Free 5.0+ Running Shoe;99.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
411;Under Armour Men's Renegade D Mid Football Cl;89.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
412;Jordan Men's VI Retro TD Football Cleat;134.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
413;Nike Men's Vapor Carbon Elite TD Football Cle;129.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
414;Nike Men's Hypervenom Phantom Premium FG Socc;0;Women's Footwear;Apparel;01/01/2025;01/01/2025
415;Under Armour Men's Highlight MC Football Clea;129.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
416;Nike Men's Free 5.0 Running Shoe;99.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
417;Under Armour Men's Highlight MC Alter Ego Fla;139.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
418;Under Armour Men's Renegade D Mid Football Cl;89.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
419;Brooks Men's Adrenaline GTS 13 Running Shoe;89.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
420;Under Armour Men's Highlight MC Football Clea;129.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
421;Nike Men's Fingertrap Max Training Shoe;124.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
422;Under Armour Men's Highlight MC Football Clea;129.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
423;adidas Men's F10 Messi TRX FG Soccer Cleat;59.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
424;Under Armour Men's Highlight MC Alter Ego Hul;139.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
425;Nike Men's Air Max 2014 Running Shoe;149.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
426;Under Armour Men's Highlight MC Football Clea;129.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
427;adidas Men's F10 Messi FG Soccer Cleat;59.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
428;Under Armour Men's Highlight MC Alter Ego Cap;139.99;Women's Footwear;Apparel;01/01/2025;01/01/2025
429;Brooks Women's Adrenaline GTS 13 Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
430;Nike+ Fuelband SE;99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
431;Fitbit Flex Wireless Activity & Sleep Wristba;99.95;Kids' Footwear;Apparel;01/01/2025;01/01/2025
432;Nike Women's Free 4.0 Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
433;Under Armour Women's Micro G Skulpt Running S;54.97;Kids' Footwear;Apparel;01/01/2025;01/01/2025
434;Brooks Women's Ghost 6 Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
435;Nike Women's Free 5.0+ Running Shoe;99.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
436;Brooks Women's Ghost 6 Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
437;ASICS Women's GEL-Noosa Tri 9 Running Shoe;139.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
438;Nike Women's Free 5.0 TR FIT PRT 4 Training S;94.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
439;ASICS Women's GEL-Nimbus 15 Running Shoe;119.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
440;Nike Men's Mercurial Victory IV FG Soccer Cle;59.97;Kids' Footwear;Apparel;01/01/2025;01/01/2025
441;ASICS Women's GEL-Cumulus 15 Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
442;Nike Dri-FIT Crew Sock 6 Pack;22;Kids' Footwear;Apparel;01/01/2025;01/01/2025
443;Nike Women's Air Pegasus+ 30 Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
444;Nike Women's Downshifter 5 Running Shoe;49.98;Kids' Footwear;Apparel;01/01/2025;01/01/2025
445;Nike Women's Air Pegasus+ 30 Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
446;Nike Women's LunarGlide+ 5 Running Shoe;109.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
447;Nike Women's Free TR Connect 2 Training Shoe;109.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
448;Nike Women's Zoom Fly Running Shoe;89.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
449;Mizuno Women's Wave Inspire 9 Running Shoe;79.97;Kids' Footwear;Apparel;01/01/2025;01/01/2025
450;Garmin Forerunner 220 GPS Watch;249.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
451;Garmin Women's Forerunner 10 GPS Watch;129.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
452;Garmin vivofit Fitness Band with HRM;169.99;Kids' Footwear;Apparel;01/01/2025;01/01/2025
453;Nike Kids' Grade School KD VI Basketball Shoe;99.99;Featured Shops;Apparel;01/01/2025;01/01/2025
454;adidas Kids' F5 Messi FG Soccer Cleat;34.99;Featured Shops;Apparel;01/01/2025;01/01/2025
455;Under Armour Kids' Highlight RM Alter Ego Sup;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
456;adidas Kids' F10 Messi TRX FG Soccer Cleat;44.99;Featured Shops;Apparel;01/01/2025;01/01/2025
457;Under Armour Kids' Highlight RM Football Clea;54.99;Featured Shops;Apparel;01/01/2025;01/01/2025
458;Nike Kids' Grade School LeBron XI Basketball ;139.99;Featured Shops;Apparel;01/01/2025;01/01/2025
459;Under Armour Kids' Highlight RM Alter Ego Cap;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
460;Under Armour Kids' Highlight RM Alter Ego Bat;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
461;Under Armour Kids' Highlight RM Football Clea;54.99;Featured Shops;Apparel;01/01/2025;01/01/2025
462;Under Armour Kids' Highlight RM Alter Ego Fla;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
463;Nike Kids' Grade School KD VI Basketball Shoe;99.99;Featured Shops;Apparel;01/01/2025;01/01/2025
464;Nike Kids' Vapor Strike 4 Mid TD Football Cle;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
465;Under Armour Kids' Highlight RM Football Clea;54.99;Featured Shops;Apparel;01/01/2025;01/01/2025
466;Under Armour Kids' Highlight RM Alter Ego Hul;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
467;Nike Kids' Vapor Strike 4 Mid TD Football Cle;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
468;Under Armour Kids' C1N MC Football Cleat;69.99;Featured Shops;Apparel;01/01/2025;01/01/2025
469;Nike Kids' Vapor Strike 4 Mid TD Football Cle;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
470;adidas Kids' RG III Mid Football Cleat;69.99;Featured Shops;Apparel;01/01/2025;01/01/2025
471;Nike Kids' Grade School KD VI Basketball Shoe;99.99;Featured Shops;Apparel;01/01/2025;01/01/2025
472;Nike Kids' Vapor Strike 4 Mid TD Football Cle;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
473;Under Armour Kids' Highlight RM Football Clea;54.99;Featured Shops;Apparel;01/01/2025;01/01/2025
474;Nike Hyper Elite Crew Basketball Sock;18;Featured Shops;Apparel;01/01/2025;01/01/2025
475;Nike Kids' Vapor Strike 4 Mid TD Football Cle;59.99;Featured Shops;Apparel;01/01/2025;01/01/2025
476;Reebok All Sport Athletic Sock;8;Featured Shops;Apparel;01/01/2025;01/01/2025
477;Nike Women's Tempo Shorts;30;Accessories;Apparel;01/01/2025;01/01/2025
478;Nike Women's Tempo Shorts;30;Accessories;Apparel;01/01/2025;01/01/2025
479;Brooks Women's Adrenaline GTS 13 Running Shoe;89.99;Accessories;Apparel;01/01/2025;01/01/2025
480;Nike+ Fuelband SE;99;Accessories;Apparel;01/01/2025;01/01/2025
481;Top Flite Women's XL 12-Piece Complete Set - ;179.98;Accessories;Apparel;01/01/2025;01/01/2025
482;Fitbit Flex Wireless Activity & Sleep Wristba;99.95;Accessories;Apparel;01/01/2025;01/01/2025
483;Nike Women's Tempo Shorts;30;Accessories;Apparel;01/01/2025;01/01/2025
484;Nike Men's Free 5.0+ Running Shoe;99.99;Accessories;Apparel;01/01/2025;01/01/2025
485;"Nike Women's Pro Core 3"" Compression Shorts";28;Accessories;Apparel;01/01/2025;01/01/2025
486;Coleman River Gorge 6 Person Dome Tent;79.98;Accessories;Apparel;01/01/2025;01/01/2025
487;Jordan Men's VI Retro TD Football Cleat;134.99;Accessories;Apparel;01/01/2025;01/01/2025
488;SOLE E25 Elliptical;999.99;Accessories;Apparel;01/01/2025;01/01/2025
489;Nike Kids' Grade School KD VI Basketball Shoe;99.99;Accessories;Apparel;01/01/2025;01/01/2025
490;Nike Women's Free 4.0 Running Shoe;89.99;Accessories;Apparel;01/01/2025;01/01/2025
491;Under Armour Women's Micro G Skulpt Running S;54.97;Accessories;Apparel;01/01/2025;01/01/2025
492;Nike Men's Free 5.0 Running Shoe;99.99;Accessories;Apparel;01/01/2025;01/01/2025
493;Brooks Women's Ghost 6 Running Shoe;89.99;Accessories;Apparel;01/01/2025;01/01/2025
494;Nike Women's Pro Victory Compression Bra;21.99;Accessories;Apparel;01/01/2025;01/01/2025
495;Slazenger Women's Ava Sleeveless Fashion Golf;32;Accessories;Apparel;01/01/2025;01/01/2025
496;SOLE F85 Treadmill;1799.99;Accessories;Apparel;01/01/2025;01/01/2025
497;Nike Women's Free 5.0+ Running Shoe;99.99;Accessories;Apparel;01/01/2025;01/01/2025
498;Brooks Men's Adrenaline GTS 13 Running Shoe;89.99;Accessories;Apparel;01/01/2025;01/01/2025
499;Brooks Women's Ghost 6 Running Shoe;89.99;Accessories;Apparel;01/01/2025;01/01/2025
500;Kijaro Dual Lock Chair;29.99;Accessories;Apparel;01/01/2025;01/01/2025
501;Nike Men's USA White Home Stadium Soccer Jers;90;Women's Apparel;Golf;01/01/2025;01/01/2025
502;Nike Men's Dri-FIT Victory Golf Polo;50;Women's Apparel;Golf;01/01/2025;01/01/2025
503;Nike Youth USA Away Stadium Replica Soccer Je;75;Women's Apparel;Golf;01/01/2025;01/01/2025
504;adidas Brazuca 2014 Top Glider Soccer Ball;29.99;Women's Apparel;Golf;01/01/2025;01/01/2025
505;Nike Men's USA Away Stadium Replica Soccer Je;90;Women's Apparel;Golf;01/01/2025;01/01/2025
506;adidas Men's Germany Home Soccer Jersey;90;Women's Apparel;Golf;01/01/2025;01/01/2025
507;Nike+ Fuelband SE;99;Women's Apparel;Golf;01/01/2025;01/01/2025
508;PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat;189.99;Women's Apparel;Golf;01/01/2025;01/01/2025
509;adidas Brazuca 2014 Top Repliqué Soccer Ball;39.99;Women's Apparel;Golf;01/01/2025;01/01/2025
510;Fitbit Flex Wireless Activity & Sleep Wristba;99.95;Women's Apparel;Golf;01/01/2025;01/01/2025
511;"Nike Women's Pro Core 3"" Compression Shorts";28;Women's Apparel;Golf;01/01/2025;01/01/2025
512;Nike Men's Flat Front Tech Golf Shorts;65;Women's Apparel;Golf;01/01/2025;01/01/2025
513;adidas Brazuca 2014 Official Match Ball;159.99;Women's Apparel;Golf;01/01/2025;01/01/2025
514;adidas Men's Germany Black/Red Away Match Soc;90;Women's Apparel;Golf;01/01/2025;01/01/2025
515;adidas Kids' F5 Messi FG Soccer Cleat;34.99;Women's Apparel;Golf;01/01/2025;01/01/2025
516;Callaway X Hot Laser Rangefinder;229.99;Women's Apparel;Golf;01/01/2025;01/01/2025
517;Nike Men's Hypervenom Phantom Premium FG Socc;0;Women's Apparel;Golf;01/01/2025;01/01/2025
518;Nike Women's Pro Victory Compression Bra;21.99;Women's Apparel;Golf;01/01/2025;01/01/2025
519;adidas Men's Mexico Home Soccer Jersey;90;Women's Apparel;Golf;01/01/2025;01/01/2025
520;adidas Men's Ultimate Short Sleeve Shirt;22;Women's Apparel;Golf;01/01/2025;01/01/2025
521;Nike Men's Dri-FIT Flat Front Tech Golf Pants;80;Women's Apparel;Golf;01/01/2025;01/01/2025
522;Reebok Men's Full Zip Training Jacket;29.97;Women's Apparel;Golf;01/01/2025;01/01/2025
523;adidas Kids' F10 Messi TRX FG Soccer Cleat;44.99;Women's Apparel;Golf;01/01/2025;01/01/2025
524;adidas Men's F10 Messi TRX FG Soccer Cleat;59.99;Women's Apparel;Golf;01/01/2025;01/01/2025
525;Nike Women's Tempo Shorts;30;Boys' Apparel;Golf;01/01/2025;01/01/2025
526;Nike Men's USA White Home Stadium Soccer Jers;90;Boys' Apparel;Golf;01/01/2025;01/01/2025
527;Nike Women's Tempo Shorts;30;Boys' Apparel;Golf;01/01/2025;01/01/2025
528;Nike Youth USA Away Stadium Replica Soccer Je;75;Boys' Apparel;Golf;01/01/2025;01/01/2025
529;adidas Brazuca 2014 Top Glider Soccer Ball;29.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
530;Brooks Women's Adrenaline GTS 13 Running Shoe;89.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
531;Nike Men's USA Away Stadium Replica Soccer Je;90;Boys' Apparel;Golf;01/01/2025;01/01/2025
532;adidas Men's Germany Home Soccer Jersey;90;Boys' Apparel;Golf;01/01/2025;01/01/2025
533;Nike+ Fuelband SE;99;Boys' Apparel;Golf;01/01/2025;01/01/2025
534;PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat;189.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
535;adidas Brazuca 2014 Top Repliqué Soccer Ball;39.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
536;Top Flite Women's XL 12-Piece Complete Set - ;179.98;Boys' Apparel;Golf;01/01/2025;01/01/2025
537;Fitbit Flex Wireless Activity & Sleep Wristba;99.95;Boys' Apparel;Golf;01/01/2025;01/01/2025
538;Nike Women's Tempo Shorts;30;Boys' Apparel;Golf;01/01/2025;01/01/2025
539;"Nike Women's Pro Core 3"" Compression Shorts";28;Boys' Apparel;Golf;01/01/2025;01/01/2025
540;Coleman River Gorge 6 Person Dome Tent;79.98;Boys' Apparel;Golf;01/01/2025;01/01/2025
541;adidas Brazuca 2014 Official Match Ball;159.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
542;adidas Men's Germany Black/Red Away Match Soc;90;Boys' Apparel;Golf;01/01/2025;01/01/2025
543;Lady Hagen Women's Milan Golf Polo;25;Boys' Apparel;Golf;01/01/2025;01/01/2025
544;adidas Kids' F5 Messi FG Soccer Cleat;34.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
545;Callaway X Hot Laser Rangefinder;229.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
546;Nike Women's Free 4.0 Running Shoe;89.99;Boys' Apparel;Golf;01/01/2025;01/01/2025
547;Nike Men's Hypervenom Phantom Premium FG Socc;0;Boys' Apparel;Golf;01/01/2025;01/01/2025
548;Under Armour Women's Micro G Skulpt Running S;54.97;Boys' Apparel;Golf;01/01/2025;01/01/2025
549;Lotto Men's Zhero Gravity V 700 TF Soccer Cle;59.99;Girls' Apparel;Golf;01/01/2025;01/01/2025
